"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
7e04d241-52aa-4b72-b03c-9548fda37e2b,9149b8d0-693b-4975-b4c3-2b66d0435247,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7e536a41-8d21-47e3-825d-317eb689ee31,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,73995.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Lazzy - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
7e5bd116-9176-4eb7-bd65-49bb3f8739d2,d0d932d2-e919-4eb0-85fe-6a9bd9b254c8,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Oozz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7ec89178-a760-4b78-a427-b90adad03801,fb605597-36b3-4254-88fa-9d298bf64051,11550.0,2022-09-04,"#N/A","#N/A",Pipeline,"#N/A",Kayveo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7f00ad2f-d19f-444f-ad00-df7d5ea8efe0,1cbe18e4-516c-450b-8b50-fc2fbc1b795a,140000.0,2020-03-12,"#N/A",The deal is at  50% because they are at the sales process stage of evaluating our ROI justification.,Pipeline,Trade Show,"Acme - 1,200 Widgets",Need estimate,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A",false,"#N/A"
7f2ea615-9af1-4a1d-b39f-cb1fc552199d,e5b18370-6a6c-42cb-896c-0a20f24d78da,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Browseblabc-Morales Corp. - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
7f5c4c63-366b-4a49-804a-93a690cf6c5f,5d195f59-13a7-4221-947c-a90bcd546eb7,51495.0,2022-08-30,"#N/A","#N/A",Pipeline,"#N/A",Twiyo - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
7fe1c64d-6123-4561-b26e-37d6f31f1ac1,c33425fc-b1df-4a78-8fb6-2a799daca718,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Skinte - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
80069672-0e24-4778-b43b-e3ee3f6f7e5e,6234d086-998d-42f6-bfa2-036b220ef7b7,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
801fc02d-c1bf-4b06-ac31-ab01bcc99cd9,07783c94-b56a-494f-b98e-8aa1e98423b3,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Vipe - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
80bacf69-974d-4673-83d6-3917eb943567,ac9a8dad-559c-4927-9818-b5841fa186c6,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Flipbug - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
81a451af-3aca-46f7-bde0-226682cd3786,88715f36-5288-4fb7-a0ed-d31cddfdb09c,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Voomm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8219bd31-3bb8-4b69-ac55-4b88184d5edf,35cc051d-a92a-49ed-a2a5-06e6a00d9319,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Voonix - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
82c41e2b-3dff-4dbe-acb4-1ba92668c45e,9c080cfa-4141-496d-b833-49bb8d8a1648,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Yodel - Upsell,"#N/A",70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
82e3a77c-38a7-4043-88f3-42227427fcf6,a948532c-dca4-427a-86f7-431463e29ecb,34995.0,2022-07-10,"#N/A","#N/A",Pipeline,"#N/A",Myworks - Additional Sale,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A",false,"#N/A"
8349fd1f-e2ee-46f9-8594-3fe6e71dd945,b5a16c4d-78f2-4e26-bf4a-c8838951621a,43695.0,2022-11-05,"#N/A","#N/A",Pipeline,"#N/A",Blognation - SOW 2,"#N/A",90.0,false,false,"#N/A",false,"#N/A","#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
836db322-107a-40b9-b94e-bf9ea61498bb,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,72395.0,2021-04-23,"#N/A","#N/A",Closed,"#N/A",Twitterwire - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
841b1afa-3e94-4e87-9fa8-e3bb3567aaf4,c313ffc8-35f9-46c6-b8ae-39be3f3dff11,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8470406c-0b6c-4a0f-97f7-8ee539acf89b,50a8213d-7df3-40dd-b8d3-6c81ab62b3ee,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Tavu - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8484faaf-8512-458c-8a05-3e31fc12f86d,e86a44e8-69aa-4b0c-9d1c-d384b0c9734d,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8501651b-0030-4427-aebb-969ab6703f0c,f21e4041-1c45-4923-9886-949339e5d3d9,29995.0,2022-06-02,"#N/A",Great customer and this deal is looking good,Pipeline,"#N/A",Zoovu - Additional Sale,prospect's spouse is married to vp at the competitor,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
850ddfde-0dad-4a29-aae3-96e7dd0ac56d,06933aae-e08b-464d-aa98-9da903b5b6cc,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
857da804-b68c-4bbf-8be3-be2b472a5f84,425d28b5-b2ed-4fa7-9dba-3668bfb52ed2,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Layo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
85b73f40-af44-4a7f-a5db-352fccfd778a,b3dfc26a-8593-4f67-8eb4-a205d475c29c,72395.0,2021-06-26,"#N/A","#N/A",Closed,"#N/A",Dabfeed - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
85bd6a7c-cd17-4c62-8c6f-516457ca2a59,98dc0266-6271-4a99-9606-f1c61ae266bc,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Omba - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
86a6bc86-0bb5-4a04-b886-9cfc01b5c9eb,9fa9c141-6b6b-417b-8567-d8c2d74c5243,72395.0,2022-06-27,"#N/A","#N/A",Closed,"#N/A",Plambee - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
86ea7961-89e4-4dec-8705-f319d48a89f9,cb025173-024f-43c5-b645-4ead60b5dbfc,32395.00000002,2022-10-06,"#N/A","#N/A",Closed,"#N/A",Meejo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
86fd80ff-81a4-4d00-96c8-4d88bfdd1391,689f1903-cade-427c-994a-f335e7840791,34995.0,2022-11-05,"#N/A","#N/A",Pipeline,"#N/A",Jabbersphere - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
873ea275-4f8b-42cc-899c-fd251a1d375a,d241f15c-762d-43c5-8a11-bb93c5f38107,72395.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Buzzshare - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
87e33dcc-8753-4ae2-a413-2e08fd099c88,15b6d984-9766-4a97-95e4-c46418d6da1c,34350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Rhynyx - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
88a1db86-ce24-4453-8cca-0d1bbc9e4abc,95035625-cacd-47a3-8ca0-bace829b4f8c,32395.00000002,2022-07-06,"#N/A","#N/A",Closed,"#N/A",Jaxworks - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
88a49860-d728-456f-8eba-271b65b1d1a2,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Twitterwire - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
88c5f0af-47ba-4d10-964c-1edc988c0363,35cc051d-a92a-49ed-a2a5-06e6a00d9319,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Voonix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
88f7838d-0e03-4197-b42c-12ef5883d68b,06933aae-e08b-464d-aa98-9da903b5b6cc,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Photofeed - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8a0077a2-a9e9-4320-99c4-698f1ab1f589,48cf244a-850e-490b-88f6-76e4eeaf7b9c,26050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8a9775e4-0dfd-43c2-9d70-01cd50be4f3a,06da48ab-f4f5-4606-8eeb-216493218154,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Topiclounge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8aa8a491-20b8-4fb8-a8da-00c3342a0653,e86a44e8-69aa-4b0c-9d1c-d384b0c9734d,18350.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8b1fcc02-edfb-4473-9843-7dfe19b530c4,0fc8c784-6383-4d1c-948a-1a924279f325,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Thoughtstorm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8c0433ff-3dd1-4e8b-8b02-be25c1f06f1e,5a0d06f5-c387-4433-9ceb-e0c1d5517ecd,74395.0,2022-08-27,"#N/A","#N/A",Pipeline,"#N/A",Tagopia - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
8c21527e-e476-4215-b14d-6e3c4d5fa905,3d058062-026a-4c6d-8a06-1d9186d24864,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Zoomcast - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8c21bdf5-97e2-48e0-9a23-316b728e3fce,3669754c-c0dc-4306-b148-e9a87cf2c8c7,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Trilith - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8d8a031c-aa84-4fd5-945a-a9f8ea075472,9c080cfa-4141-496d-b833-49bb8d8a1648,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Yodel - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8ebc1c9f-e2fe-4c1f-b29e-96715fd8f07f,e515610b-2f30-4ab1-af21-4a1942fab742,72395.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Realcube - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8eeedb70-5a38-42d2-8f5b-54fe32197056,bf4089e0-3e7d-444d-a50d-1445c45ac0a7,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Viva - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8f774fbb-f1da-41b0-b1b3-0afc41451401,6a45427d-14a8-4d24-b184-ea50cefa3b04,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Edgepulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8f8e14fc-a776-443b-8713-a00759ed0300,f21e4041-1c45-4923-9886-949339e5d3d9,29995.0,2022-08-21,"#N/A",Potential big win for their decision maker,Closed,"#N/A",Zoovu - Additional Sale,great win for us,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8fc3c0a3-8cd5-4798-a50b-dc3b36a8e294,c33425fc-b1df-4a78-8fb6-2a799daca718,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Skinte - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
909cc74b-d92b-4618-8f0b-595fc15b2e93,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,72395.0,2022-03-23,"#N/A","#N/A",Omitted,"#N/A",Kimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
91594541-33a4-4426-a671-716a8badf81c,30e6f7a3-bc4a-4d15-8829-5c1c3aaeaea6,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Lazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9170807a-b21d-4f51-a1a6-11598aa43f60,6a45427d-14a8-4d24-b184-ea50cefa3b04,72395.0,2021-04-23,"#N/A","#N/A",Closed,"#N/A",Edgepulse - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9186a3fc-2991-4ec4-93a3-24150407fdb2,01909983-dbf1-43a3-b8a9-97ab00fdd257,11250.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Photolist - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
91a04e1d-6011-4b80-8d42-6e7ce2cb6a62,50a8213d-7df3-40dd-b8d3-6c81ab62b3ee,75995.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Tavu - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
92019e66-9a5b-47ef-895e-e5054681be79,1f95bbd8-1d64-4685-8f52-b925445b3e85,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Yozio - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9250ed5a-1d0c-4cf1-a4f2-ccd099913e5f,adeb037b-6081-494e-b722-d522890e8a14,31495.0,2022-07-23,"#N/A","#N/A",Pipeline,"#N/A",Noba - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
92620557-0715-4784-813f-bd0e74dff278,55685385-edde-42cc-8b28-a14e330dbd52,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Bluejam - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
92c47d88-db70-4aeb-972c-9e9e8bf0eb6d,15b6d984-9766-4a97-95e4-c46418d6da1c,69995.0,2022-06-07,"#N/A","#N/A",Omitted,"#N/A",Rhynyx - Additional Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
935a67f8-1820-441c-bdec-4b5226b6c1ad,a3c7f146-c579-4d94-8351-d9bb0ffb5721,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Topicblabh-Sto Associates - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
93b1b58d-f88b-42b0-836d-e0b7aa7102ba,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Topdrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
93b1f3b2-a495-4f29-bf4a-e4ae75596656,98491fdc-ec70-4799-b9d8-2f95a83627db,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Centimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
93ce5c06-988c-4bc6-9fcc-092950a1b523,95d8621f-ba84-4889-977d-5ee3a4ae1c4d,11550.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Kwideo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
93ef973d-352e-4fc4-89e0-1022f53357b2,0384b782-28e4-464c-8fc5-7fad26565a77,72395.0,2022-10-21,"#N/A","#N/A",Pipeline,"#N/A",Oloo - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
94a3c047-d7e4-43a7-8d37-99074c479a34,0d6f3091-c7fe-48d3-9e9b-cd4e4c918f64,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Oodoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
94b6b031-d913-415a-81e9-75eb0077a1dd,8e0dd34c-43c1-4f28-8230-5f94238369ee,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
960ab9fa-d83b-432f-8970-96c50e1f4208,d241f15c-762d-43c5-8a11-bb93c5f38107,32395.00000002,2022-10-19,"#N/A","#N/A",Closed,"#N/A",Buzzshare - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
96c981c0-0022-48bc-a0a4-f37668420988,f38abd17-d193-42e8-88c6-54a6a28581d7,75000.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Thoughtworks - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
96e793d1-dac9-450f-8268-8695ef3ab618,72cb50de-bae3-41af-8cab-44105f1fc019,34350.0,2022-10-25,"#N/A","#N/A",Pipeline,"#N/A",Eazzy - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
97ba1e89-c3a2-47f0-a2f0-ed453de4b272,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,34995.0,2022-10-29,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
97da50cd-3af9-409a-99b8-58531910dfac,50392b06-ee37-49bf-abf8-7d2be1fdbfba,72395.0,2022-10-27,"#N/A","#N/A",Pipeline,"#N/A",Gigaclub - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
9937e2ea-3aae-4ba9-8442-cf27dac68fa2,75c0d53e-2305-42f8-960e-5422e74a1756,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
994fb706-718e-4244-b4a0-beffc665b22d,3b278519-9a0d-4a24-90e2-09e37854f2bd,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Eamia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9969d6be-16c4-44c5-bcb2-1bf62a75d5dc,689f1903-cade-427c-994a-f335e7840791,72395.0,2022-04-07,"#N/A","#N/A",Omitted,"#N/A",Jabbersphere - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
99df0bfc-5e28-49ce-abad-624af8989a27,852e8915-4e2a-4e6a-baea-86a91ee1ed8b,11550.0,2022-10-20,"#N/A","#N/A",Pipeline,"#N/A",Kimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
99e69f4b-083e-44cd-b728-48adebe21142,c46e6e85-0783-440a-9844-17c7c197df75,72395.0,2020-12-20,"#N/A","#N/A",Closed,"#N/A",Meeveo - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9aae3255-d856-4af5-b2f8-bc96c3d2a4d5,6429b20d-af82-4cba-bc2e-68bb3a6e9932,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Avaveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9acffa8a-efcb-445f-8f8c-0062f0a15976,07783c94-b56a-494f-b98e-8aa1e98423b3,18050.0,2022-11-04,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9ad001e9-555a-4020-97a8-47f26da139b8,c560abf3-d2e6-4b39-9df2-f0ed6a758b62,40000.0,2020-04-10,"#N/A",The deal is at 60% because they are still at the sales process stage of getting buy-in from the key decision makers.,Pipeline,Partner,Global Media - 400 Widgets,"#N/A",60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,New Business,"#N/A","#N/A",false,"#N/A"
9ad86623-0e71-428a-909d-bcfc81021482,c6c438d2-f877-42d8-a05f-86b7d8c46b38,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Tagtune - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9af2c406-9f43-4d63-a5f1-845e0236b8a2,183b799a-5164-474d-90cb-e088f04935eb,32395.00000002,2022-08-21,"#N/A","#N/A",Closed,"#N/A",Gabcube - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9b0f527e-f818-4d50-869d-69fd03158a69,adeb037b-6081-494e-b722-d522890e8a14,100082.0,2022-12-25,"#N/A","#N/A",Pipeline,"#N/A",Noba - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9b681e3b-8f3d-43ef-987b-e04b1c33049a,bd1533fc-7051-4a00-8941-fef9f7afc476,29995.0,2022-06-08,8a7167b3-0566-48c3-8c02-89d082068864,"#N/A",Closed,"#N/A",Quimm - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
